customer_id,signup_date,plan,marketing_channel,country,churn_date
6426,2024-01-06,Pro,Facebook Ads,Brazil,2024-02-24
6427,2024-01-06,Basic,LinkedIn,USA,2024-06-08
6428,2024-01-06,Basic,Facebook Ads,Brazil,
6429,2024-01-06,Pro,SEO,Canada,2024-04-13
6430,2024-01-06,Pro,Facebook Ads,UK,2024-01-27
6431,2024-01-06,Basic,Facebook Ads,France,2024-02-24
6432,2024-01-06,Pro,SEO,Brazil,
6433,2024-01-06,Enterprise,LinkedIn,India,2025-01-04
6434,2024-01-06,Basic,LinkedIn,India,2024-04-20
6435,2024-01-06,Basic,SEO,France,2024-10-26
6436,2024-01-06,Enterprise,Facebook Ads,USA,2024-09-28
6437,2024-01-06,Enterprise,Facebook Ads,India,
6438,2024-01-06,Basic,LinkedIn,Australia,2024-04-06
6439,2024-01-06,Pro,LinkedIn,Japan,
6440,2024-01-06,Basic,LinkedIn,India,2024-05-18
6441,2024-01-06,Basic,SEO,Brazil,
6442,2024-01-06,Basic,SEO,Canada,2024-01-06
6443,2024-01-06,Pro,Facebook Ads,Australia,2024-06-22
6444,2024-01-06,Basic,Google Ads,UK,2024-06-08
6445,2024-01-06,Pro,Facebook Ads,Australia,2024-10-12
6446,2024-01-06,Basic,SEO,Japan,2024-01-27
6447,2024-01-06,Basic,LinkedIn,Canada,
6448,2024-01-06,Basic,LinkedIn,Brazil,2024-03-30
6449,2024-01-06,Basic,Google Ads,USA,
6450,2024-01-06,Pro,SEO,Germany,
6451,2024-01-06,Basic,SEO,Other,2024-10-26
6452,2024-01-06,Basic,Google Ads,Brazil,
6453,2024-01-06,Basic,Google Ads,Canada,
6454,2024-01-06,Pro,Google Ads,Other,2024-06-08
6455,2024-01-06,Basic,Google Ads,UK,
6456,2024-01-06,Enterprise,LinkedIn,UK,2024-05-11
6457,2024-01-06,Enterprise,Facebook Ads,Other,2024-11-09
6458,2024-01-06,Basic,Google Ads,France,
6459,2024-01-06,Pro,Facebook Ads,Other,2024-06-22
6460,2024-01-06,Enterprise,Facebook Ads,Australia,2024-05-11
6461,2024-01-06,Basic,Google Ads,Germany,2024-08-10
6462,2024-01-06,Basic,SEO,France,
6463,2024-01-06,Basic,Google Ads,Japan,2025-12-27
6464,2024-01-06,Basic,SEO,India,2024-10-12
6465,2024-01-06,Basic,Google Ads,Canada,
6466,2024-01-06,Pro,LinkedIn,India,2025-12-27
6467,2024-01-06,Basic,SEO,Australia,2024-02-10
6468,2024-01-06,Enterprise,Facebook Ads,France,2024-04-06
6469,2024-01-06,Enterprise,LinkedIn,UK,
6470,2024-01-06,Pro,Facebook Ads,India,
6471,2024-01-06,Enterprise,Facebook Ads,USA,2025-12-13
6472,2024-01-06,Enterprise,Facebook Ads,Germany,2024-07-13
6473,2024-01-06,Basic,SEO,Australia,2024-02-03
6474,2024-01-06,Basic,LinkedIn,Japan,2024-07-27
6475,2024-01-06,Basic,LinkedIn,France,2024-04-06
6476,2024-01-06,Basic,Facebook Ads,Other,2024-05-04
6477,2024-01-06,Basic,Google Ads,Canada,
6478,2024-01-06,Basic,Facebook Ads,USA,2024-02-03
6479,2024-01-06,Basic,Google Ads,France,
6480,2024-01-06,Pro,Facebook Ads,USA,2024-07-27
6481,2024-01-06,Basic,LinkedIn,Brazil,2024-11-30
6482,2024-01-06,Basic,LinkedIn,Germany,2024-02-03
6483,2024-01-06,Basic,SEO,UK,2024-06-01
6484,2024-01-06,Basic,Google Ads,Other,2024-02-03
6485,2024-01-06,Enterprise,LinkedIn,Brazil,
6486,2024-01-06,Basic,LinkedIn,Other,2025-08-23
6487,2024-01-06,Enterprise,LinkedIn,Canada,2024-08-17
6488,2024-01-06,Basic,Google Ads,UK,2024-04-06
6489,2024-01-06,Basic,LinkedIn,France,
6490,2024-01-06,Basic,Facebook Ads,Germany,2024-06-01
6491,2024-01-06,Basic,Facebook Ads,Brazil,2024-03-09
6492,2024-01-06,Basic,Google Ads,Canada,2024-11-02
6493,2024-01-06,Basic,Facebook Ads,Japan,
6494,2024-01-06,Basic,Facebook Ads,Other,2024-01-06
6495,2024-01-06,Basic,Facebook Ads,Brazil,2024-04-13
6496,2024-01-06,Enterprise,LinkedIn,India,2025-12-27
6497,2024-01-06,Basic,SEO,France,2024-03-09
6498,2024-01-06,Basic,Google Ads,Canada,2024-02-17
6499,2024-01-06,Pro,LinkedIn,Australia,2024-11-02
6500,2024-01-06,Pro,SEO,Germany,2025-12-20
6501,2024-01-06,Pro,Google Ads,Germany,2024-08-24
6502,2024-01-13,Basic,Google Ads,Canada,2024-11-02
6503,2024-01-13,Pro,LinkedIn,Other,2024-05-18
6504,2024-01-13,Basic,SEO,Brazil,2024-02-10
6505,2024-01-13,Basic,Facebook Ads,Brazil,2024-01-13
6506,2024-01-13,Basic,SEO,France,2024-08-17
6507,2024-01-13,Enterprise,Google Ads,France,
6508,2024-01-13,Basic,Facebook Ads,Japan,2024-11-16
6509,2024-01-13,Pro,LinkedIn,France,
6510,2024-01-13,Pro,SEO,India,2024-05-11
6511,2024-01-13,Basic,SEO,Japan,2024-05-11
6512,2024-01-13,Enterprise,Google Ads,USA,2024-03-16
6513,2024-01-13,Basic,Google Ads,India,2024-03-16
6514,2024-01-13,Enterprise,Google Ads,Germany,2024-05-11
6515,2024-01-13,Basic,Google Ads,Japan,
6516,2024-01-13,Basic,Facebook Ads,UK,
6517,2024-01-13,Basic,Facebook Ads,UK,
6518,2024-01-13,Pro,SEO,UK,2024-04-13
6519,2024-01-13,Basic,Google Ads,Japan,
6520,2024-01-13,Pro,SEO,India,2024-06-01
6521,2024-01-13,Pro,Google Ads,Australia,2024-02-24
6522,2024-01-13,Enterprise,Google Ads,Canada,
6523,2024-01-13,Basic,Facebook Ads,USA,
6524,2024-01-13,Basic,Facebook Ads,India,2024-03-16
6525,2024-01-13,Pro,LinkedIn,Japan,2024-08-03
6526,2024-01-13,Pro,LinkedIn,France,2024-05-11
6527,2024-01-13,Basic,Google Ads,Other,
6528,2024-01-13,Pro,LinkedIn,USA,2024-08-17
6529,2024-01-13,Pro,LinkedIn,Other,2025-12-27
6530,2024-01-13,Pro,Facebook Ads,Other,2024-01-27
6531,2024-01-13,Pro,LinkedIn,France,2024-06-15
6532,2024-01-13,Pro,LinkedIn,USA,2024-09-07
6533,2024-01-13,Basic,SEO,UK,2024-09-21
6534,2024-01-13,Basic,Google Ads,Other,2024-05-25
6535,2024-01-13,Basic,LinkedIn,Australia,2025-04-26
6536,2024-01-13,Pro,SEO,Other,
6537,2024-01-13,Pro,Facebook Ads,Japan,
6538,2024-01-13,Basic,SEO,UK,
6539,2024-01-13,Basic,SEO,Germany,
6540,2024-01-13,Basic,LinkedIn,Germany,2024-10-26
6541,2024-01-13,Pro,SEO,UK,
6542,2024-01-13,Pro,LinkedIn,Australia,2024-05-18
6543,2024-01-13,Basic,Google Ads,Other,2024-07-13
6544,2024-01-13,Basic,Google Ads,France,2024-05-25
6545,2024-01-13,Pro,SEO,Japan,2024-08-24
6546,2024-01-13,Basic,SEO,Australia,2024-05-11
6547,2024-01-13,Basic,SEO,Canada,
6548,2024-01-13,Enterprise,SEO,India,2024-05-25
6549,2024-01-13,Basic,Facebook Ads,Australia,2024-02-17
6550,2024-01-13,Enterprise,LinkedIn,France,2024-10-05
6551,2024-01-13,Basic,Google Ads,UK,2024-02-03
6552,2024-01-13,Pro,Google Ads,USA,2024-02-24
6553,2024-01-13,Basic,Facebook Ads,Canada,2024-04-06
6554,2024-01-13,Basic,SEO,Brazil,2024-08-24
6555,2024-01-13,Enterprise,Facebook Ads,Japan,2024-08-03
6556,2024-01-13,Enterprise,Google Ads,France,
6557,2024-01-13,Pro,SEO,USA,
6558,2024-01-13,Pro,SEO,Germany,2024-07-27
6559,2024-01-13,Enterprise,Google Ads,Australia,2024-06-08
6560,2024-01-13,Basic,Facebook Ads,Brazil,2024-05-25
6561,2024-01-13,Pro,Facebook Ads,Brazil,
6562,2024-01-13,Basic,Facebook Ads,Germany,2024-01-27
6563,2024-01-13,Pro,Google Ads,India,2024-01-13
6564,2024-01-13,Basic,SEO,Germany,2025-08-09
6565,2024-01-13,Basic,Facebook Ads,Brazil,2024-08-31
6566,2024-01-13,Enterprise,LinkedIn,Canada,2024-03-02
6567,2024-01-13,Basic,Google Ads,India,2024-04-13
6568,2024-01-13,Basic,Google Ads,USA,2025-12-27
6569,2024-01-13,Basic,Google Ads,Other,
6570,2024-01-13,Basic,LinkedIn,USA,
6571,2024-01-13,Basic,SEO,Brazil,2024-09-07
6572,2024-01-13,Pro,LinkedIn,Japan,2024-10-05
6573,2024-01-13,Basic,SEO,Other,
6574,2024-01-13,Pro,Facebook Ads,Japan,
6575,2024-01-13,Pro,SEO,Australia,2024-04-06
6576,2024-01-13,Basic,Google Ads,Other,2025-09-06
6577,2024-01-13,Basic,Google Ads,USA,2024-03-30
6578,2024-01-13,Basic,LinkedIn,Japan,2024-04-06
6579,2024-01-13,Pro,LinkedIn,USA,
6580,2024-01-13,Basic,SEO,UK,2024-07-13
6581,2024-01-13,Basic,LinkedIn,Japan,
6582,2024-01-13,Pro,Facebook Ads,Germany,2024-02-10
6583,2024-01-13,Basic,Facebook Ads,USA,2024-09-28
6584,2024-01-13,Basic,SEO,Brazil,
6585,2024-01-13,Enterprise,SEO,India,
6586,2024-01-20,Pro,SEO,Australia,
6587,2024-01-20,Pro,Google Ads,France,2024-03-23
6588,2024-01-20,Enterprise,SEO,Japan,
6589,2024-01-20,Basic,SEO,Brazil,
6590,2024-01-20,Enterprise,LinkedIn,USA,2024-03-23
6591,2024-01-20,Basic,Google Ads,India,2024-03-02
6592,2024-01-20,Basic,Google Ads,UK,2024-02-17
6593,2024-01-20,Basic,SEO,France,
6594,2024-01-20,Pro,Facebook Ads,Canada,2024-04-06
6595,2024-01-20,Enterprise,Google Ads,USA,2024-07-27
6596,2024-01-20,Pro,Google Ads,Brazil,2024-08-17
6597,2024-01-20,Basic,Facebook Ads,Australia,2024-12-14
6598,2024-01-20,Pro,LinkedIn,UK,2024-02-10
6599,2024-01-20,Pro,Google Ads,Other,2024-04-20
6600,2024-01-20,Pro,SEO,France,2025-12-27
6601,2024-01-20,Enterprise,Google Ads,Other,
6602,2024-01-20,Basic,Facebook Ads,Canada,
6603,2024-01-20,Basic,SEO,France,2024-01-27
6604,2024-01-20,Basic,Google Ads,India,2024-06-08
6605,2024-01-20,Enterprise,Facebook Ads,France,2025-01-11
6606,2024-01-20,Basic,LinkedIn,Brazil,2024-05-11
6607,2024-01-20,Pro,Facebook Ads,UK,
6608,2024-01-20,Basic,Facebook Ads,Canada,2025-01-18
6609,2024-01-20,Pro,LinkedIn,UK,2024-02-10
6610,2024-01-20,Enterprise,SEO,Germany,2025-12-27
6611,2024-01-20,Pro,SEO,Japan,
6612,2024-01-20,Pro,Facebook Ads,Australia,2024-02-17
6613,2024-01-20,Basic,Facebook Ads,Australia,2024-10-19
6614,2024-01-20,Pro,SEO,France,2024-05-25
6615,2024-01-20,Pro,Facebook Ads,USA,2024-07-13
6616,2024-01-20,Pro,LinkedIn,Japan,2024-03-30
6617,2024-01-20,Pro,LinkedIn,USA,2024-11-23
6618,2024-01-20,Basic,SEO,Brazil,
6619,2024-01-20,Pro,LinkedIn,USA,2024-09-28
6620,2024-01-20,Pro,LinkedIn,Japan,2024-02-17
6621,2024-01-20,Basic,LinkedIn,Brazil,2025-01-04
6622,2024-01-20,Basic,Facebook Ads,France,2024-06-15
6623,2024-01-20,Enterprise,SEO,Other,2025-12-20
6624,2024-01-20,Basic,Facebook Ads,Japan,2024-08-10
6625,2024-01-20,Pro,Google Ads,France,2024-04-06
6626,2024-01-20,Basic,Google Ads,Brazil,2024-04-06
6627,2024-01-20,Basic,Facebook Ads,Germany,2025-07-05
6628,2024-01-20,Basic,Facebook Ads,Australia,2024-05-11
6629,2024-01-20,Basic,Google Ads,Germany,
6630,2024-01-20,Pro,SEO,India,2024-04-06
6631,2024-01-20,Basic,Facebook Ads,Japan,2024-06-08
6632,2024-01-20,Enterprise,Google Ads,Brazil,2024-08-31
6633,2024-01-20,Basic,SEO,India,
6634,2024-01-20,Pro,LinkedIn,USA,
6635,2024-01-20,Basic,LinkedIn,Brazil,2024-04-13
6636,2024-01-20,Basic,Google Ads,France,2024-06-29
6637,2024-01-20,Basic,Google Ads,Australia,2024-03-16
6638,2024-01-20,Basic,Facebook Ads,Canada,2024-10-05
6639,2024-01-20,Pro,Google Ads,Other,2024-08-31
6640,2024-01-20,Basic,LinkedIn,Japan,2025-12-27
6641,2024-01-20,Pro,LinkedIn,Australia,
6642,2024-01-20,Basic,LinkedIn,Japan,2024-07-13
6643,2024-01-20,Enterprise,SEO,Canada,2024-09-21
6644,2024-01-20,Basic,SEO,India,2025-12-27
6645,2024-01-20,Basic,LinkedIn,Japan,
6646,2024-01-20,Pro,LinkedIn,Brazil,2024-01-20
6647,2024-01-20,Enterprise,Google Ads,Other,2024-06-08
6648,2024-01-20,Basic,Google Ads,India,2024-08-03
6649,2024-01-20,Basic,Facebook Ads,Australia,2024-04-20
6650,2024-01-20,Basic,LinkedIn,UK,2024-04-06
6651,2024-01-20,Enterprise,SEO,Australia,2024-02-03
6652,2024-01-20,Basic,Google Ads,USA,
6653,2024-01-20,Pro,Google Ads,France,2024-05-04
6654,2024-01-20,Enterprise,Google Ads,Canada,2024-02-03
6655,2024-01-20,Basic,LinkedIn,India,2024-04-20
6656,2024-01-20,Basic,Google Ads,Germany,2025-08-30
6657,2024-01-20,Pro,Facebook Ads,Japan,2025-12-13
6658,2024-01-20,Basic,SEO,Canada,2024-09-14
6659,2024-01-20,Basic,Google Ads,Australia,2024-07-27
6660,2024-01-20,Basic,Facebook Ads,UK,
6661,2024-01-20,Basic,SEO,Other,2024-04-06
6662,2024-01-20,Enterprise,Google Ads,USA,2024-04-13
6663,2024-01-20,Basic,LinkedIn,France,2024-05-18
6664,2024-01-20,Basic,Google Ads,Japan,2024-03-23
6665,2024-01-20,Pro,Facebook Ads,Canada,2024-07-06
6666,2024-01-20,Basic,SEO,Germany,
6667,2024-01-27,Basic,LinkedIn,Brazil,
6668,2024-01-27,Basic,Google Ads,Canada,2024-02-10
6669,2024-01-27,Basic,SEO,Brazil,2024-04-20
6670,2024-01-27,Pro,Google Ads,USA,2024-11-23
6671,2024-01-27,Basic,LinkedIn,Other,2025-01-04
6672,2024-01-27,Basic,LinkedIn,UK,2024-02-10
6673,2024-01-27,Pro,Facebook Ads,Other,2024-07-27
6674,2024-01-27,Basic,SEO,Canada,
6675,2024-01-27,Basic,SEO,Brazil,
6676,2024-01-27,Pro,Facebook Ads,Other,2025-01-25
6677,2024-01-27,Basic,Facebook Ads,Canada,2024-06-15
6678,2024-01-27,Basic,Facebook Ads,Germany,2024-03-02
6679,2024-01-27,Basic,SEO,India,2024-08-10
6680,2024-01-27,Basic,Google Ads,UK,2024-03-16
6681,2024-01-27,Enterprise,Facebook Ads,India,2025-12-27
6682,2024-01-27,Basic,Google Ads,UK,2024-09-14
6683,2024-01-27,Basic,SEO,Canada,2024-06-08
6684,2024-01-27,Basic,LinkedIn,Japan,
6685,2024-01-27,Pro,LinkedIn,India,2024-09-28
6686,2024-01-27,Basic,Facebook Ads,UK,2024-06-08
6687,2024-01-27,Pro,SEO,Australia,2025-09-20
6688,2024-01-27,Basic,Facebook Ads,Canada,
6689,2024-01-27,Basic,Google Ads,USA,
6690,2024-01-27,Basic,SEO,Other,2024-02-10
6691,2024-01-27,Basic,LinkedIn,Germany,2024-11-23
6692,2024-01-27,Basic,SEO,Australia,
6693,2024-01-27,Basic,Facebook Ads,UK,2024-03-16
6694,2024-01-27,Basic,LinkedIn,Germany,2024-04-27
6695,2024-01-27,Enterprise,SEO,Other,
6696,2024-01-27,Basic,Google Ads,UK,2024-02-03
6697,2024-01-27,Basic,Google Ads,USA,2025-06-14
6698,2024-01-27,Basic,Google Ads,Brazil,2024-09-14
6699,2024-01-27,Basic,Facebook Ads,Australia,2024-08-24
6700,2024-01-27,Basic,Facebook Ads,USA,2024-01-27
6701,2024-01-27,Basic,LinkedIn,Other,2025-10-04
6702,2024-01-27,Enterprise,LinkedIn,Brazil,2024-07-06
6703,2024-01-27,Basic,LinkedIn,Other,2024-11-02
6704,2024-01-27,Pro,SEO,Australia,
6705,2024-01-27,Enterprise,LinkedIn,USA,
6706,2024-01-27,Basic,LinkedIn,UK,
6707,2024-01-27,Basic,Google Ads,UK,2024-10-26
6708,2024-01-27,Basic,LinkedIn,India,2024-07-27
6709,2024-01-27,Pro,LinkedIn,Canada,2025-12-27
6710,2024-01-27,Pro,Google Ads,Brazil,
6711,2024-01-27,Basic,SEO,Brazil,2024-06-01
6712,2024-01-27,Enterprise,Facebook Ads,Canada,2024-03-16
6713,2024-01-27,Basic,SEO,USA,2025-11-29
6714,2024-01-27,Basic,Google Ads,Japan,2024-07-06
6715,2024-01-27,Pro,Facebook Ads,India,2025-02-22
6716,2024-01-27,Basic,Facebook Ads,UK,2024-09-14
6717,2024-01-27,Basic,SEO,India,2024-04-13
6718,2024-01-27,Basic,SEO,Germany,2024-12-21
6719,2024-01-27,Pro,Google Ads,UK,2024-02-17
6720,2024-01-27,Pro,Facebook Ads,Canada,2024-08-03
6721,2024-01-27,Pro,Google Ads,France,2024-11-09
6722,2024-01-27,Basic,SEO,France,2024-08-17
6723,2024-01-27,Basic,SEO,Other,
6724,2024-01-27,Basic,SEO,Brazil,
6725,2024-01-27,Pro,LinkedIn,Germany,
6726,2024-01-27,Pro,Google Ads,Germany,2024-02-10
6727,2024-01-27,Pro,Facebook Ads,France,2024-04-13
6728,2024-01-27,Basic,LinkedIn,Other,2024-10-26
6729,2024-01-27,Enterprise,Facebook Ads,Canada,
6730,2024-01-27,Basic,Google Ads,Australia,
6731,2024-01-27,Basic,Google Ads,Other,
6732,2024-01-27,Basic,LinkedIn,Japan,2024-06-01
6733,2024-01-27,Basic,LinkedIn,Other,2024-08-17
6734,2024-01-27,Basic,Google Ads,India,2024-09-14
6735,2024-01-27,Basic,SEO,Brazil,2024-03-23
6736,2024-01-27,Pro,LinkedIn,UK,2024-02-03
6737,2024-01-27,Pro,LinkedIn,Japan,2025-12-27
6738,2024-01-27,Basic,Google Ads,Germany,2024-05-04
6739,2024-01-27,Enterprise,LinkedIn,Germany,2024-05-04
6740,2024-01-27,Pro,SEO,USA,2024-02-24
6741,2024-01-27,Pro,SEO,Canada,
6742,2024-01-27,Basic,Google Ads,Germany,2024-12-07
6743,2024-01-27,Basic,Facebook Ads,Australia,
6744,2024-01-27,Basic,Facebook Ads,Other,2025-12-27
6745,2024-01-27,Pro,LinkedIn,France,2024-06-29
6746,2024-01-27,Basic,SEO,Germany,
6747,2024-01-27,Basic,Facebook Ads,Germany,2024-02-10
6748,2024-01-27,Basic,Google Ads,USA,2024-04-06
6749,2024-01-27,Basic,SEO,Australia,2025-11-01
6750,2024-01-27,Basic,Facebook Ads,India,
6751,2024-01-27,Basic,LinkedIn,Japan,2024-06-29
6752,2024-01-27,Enterprise,Facebook Ads,Canada,2024-07-13
6753,2024-01-27,Pro,Google Ads,USA,2024-10-26
6754,2024-01-27,Basic,Google Ads,Japan,2024-01-27
6755,2024-01-27,Enterprise,LinkedIn,Japan,2024-05-04
6756,2024-01-27,Enterprise,Google Ads,UK,2024-04-20
6757,2024-01-27,Basic,LinkedIn,France,2024-05-04
6758,2024-01-27,Basic,SEO,Australia,2025-09-13
6759,2024-01-27,Pro,SEO,USA,2024-05-25
6760,2024-01-27,Pro,LinkedIn,Germany,2024-04-13
6761,2024-01-27,Basic,LinkedIn,India,2024-10-05
6762,2024-01-27,Basic,SEO,Australia,
6763,2024-01-27,Basic,LinkedIn,Brazil,2024-05-04
6764,2024-01-27,Basic,SEO,Germany,2024-02-24
6765,2024-01-27,Basic,Facebook Ads,Other,2024-06-29
6766,2024-01-27,Enterprise,LinkedIn,Japan,2025-06-07
6767,2024-02-03,Basic,Google Ads,Brazil,
6768,2024-02-03,Pro,Facebook Ads,France,
6769,2024-02-03,Pro,LinkedIn,Canada,
6770,2024-02-03,Basic,Google Ads,USA,2024-10-05
6771,2024-02-03,Basic,SEO,Other,2024-02-17
6772,2024-02-03,Pro,Facebook Ads,Germany,
6773,2024-02-03,Basic,Facebook Ads,France,2024-07-27
6774,2024-02-03,Basic,Facebook Ads,Canada,2024-03-30
6775,2024-02-03,Basic,SEO,UK,
6776,2024-02-03,Pro,Facebook Ads,Australia,2024-06-01
6777,2024-02-03,Pro,Facebook Ads,Brazil,2024-12-14
6778,2024-02-03,Basic,Google Ads,Germany,2024-12-14
6779,2024-02-03,Basic,LinkedIn,UK,2024-08-31
6780,2024-02-03,Basic,Facebook Ads,USA,
6781,2024-02-03,Pro,LinkedIn,Other,2024-05-25
6782,2024-02-03,Pro,LinkedIn,Other,2024-08-31
6783,2024-02-03,Pro,Google Ads,France,2024-11-09
6784,2024-02-03,Pro,Google Ads,India,
6785,2024-02-03,Pro,SEO,Brazil,2025-08-09
6786,2024-02-03,Basic,Facebook Ads,USA,2024-08-03
6787,2024-02-03,Basic,Google Ads,Canada,2025-02-15
6788,2024-02-03,Basic,SEO,Brazil,2024-03-30
6789,2024-02-03,Enterprise,LinkedIn,UK,
6790,2024-02-03,Enterprise,Facebook Ads,UK,2024-07-27
6791,2024-02-03,Pro,SEO,France,
6792,2024-02-03,Enterprise,Facebook Ads,Germany,2024-02-10
6793,2024-02-03,Basic,SEO,UK,2024-04-20
6794,2024-02-03,Basic,Facebook Ads,Australia,2024-09-28
6795,2024-02-03,Basic,SEO,Other,2025-12-27
6796,2024-02-03,Basic,SEO,Other,2024-10-26
6797,2024-02-03,Pro,Google Ads,Canada,2025-12-27
6798,2024-02-03,Basic,SEO,Canada,2024-09-28
6799,2024-02-03,Pro,SEO,UK,2024-10-05
6800,2024-02-03,Basic,SEO,France,2024-03-16
6801,2024-02-03,Basic,LinkedIn,UK,2025-09-13
6802,2024-02-03,Basic,Facebook Ads,Australia,2024-05-11
6803,2024-02-03,Basic,Google Ads,India,
6804,2024-02-03,Basic,SEO,France,2025-12-27
6805,2024-02-03,Basic,LinkedIn,Canada,
6806,2024-02-03,Pro,Google Ads,France,2024-10-26
6807,2024-02-03,Pro,LinkedIn,Japan,2025-03-15
6808,2024-02-03,Basic,Facebook Ads,Other,
6809,2024-02-03,Pro,SEO,Japan,2024-03-23
6810,2024-02-03,Basic,LinkedIn,Australia,2024-12-28
6811,2024-02-03,Pro,LinkedIn,UK,2024-02-10
6812,2024-02-03,Basic,SEO,USA,2024-10-05
6813,2024-02-03,Basic,Google Ads,Brazil,2024-03-30
6814,2024-02-03,Pro,LinkedIn,Canada,2024-04-13
6815,2024-02-03,Basic,SEO,Australia,2024-07-13
6816,2024-02-03,Enterprise,Google Ads,UK,2024-08-24
6817,2024-02-03,Basic,SEO,France,
6818,2024-02-03,Pro,SEO,Brazil,2024-03-02
6819,2024-02-03,Pro,Facebook Ads,Other,2024-10-12
6820,2024-02-03,Basic,Google Ads,Canada,2024-04-13
6821,2024-02-03,Pro,Google Ads,Japan,2024-12-07
6822,2024-02-03,Basic,Facebook Ads,India,
6823,2024-02-03,Basic,Google Ads,Germany,2024-11-23
6824,2024-02-03,Pro,Facebook Ads,France,2025-05-31
6825,2024-02-03,Basic,LinkedIn,India,2024-06-29
6826,2024-02-03,Pro,Facebook Ads,UK,
6827,2024-02-03,Enterprise,SEO,Canada,2024-08-24
6828,2024-02-03,Pro,Google Ads,USA,2024-09-28
6829,2024-02-03,Enterprise,SEO,USA,
6830,2024-02-03,Basic,LinkedIn,Germany,2024-02-03
6831,2024-02-03,Basic,Facebook Ads,Other,
6832,2024-02-03,Basic,SEO,Australia,
6833,2024-02-03,Pro,Facebook Ads,Canada,2024-06-15
6834,2024-02-03,Enterprise,Google Ads,Japan,2024-03-02
6835,2024-02-03,Basic,SEO,France,2024-03-02
6836,2024-02-03,Basic,Facebook Ads,India,
6837,2024-02-03,Basic,LinkedIn,Canada,
6838,2024-02-03,Pro,Google Ads,India,2024-03-23
6839,2024-02-03,Pro,Facebook Ads,Japan,2024-07-06
6840,2024-02-03,Basic,Google Ads,India,2024-12-21
6841,2024-02-03,Enterprise,Google Ads,Germany,2025-11-15
6842,2024-02-03,Basic,LinkedIn,France,2024-02-17
6843,2024-02-03,Pro,Facebook Ads,Brazil,2024-05-11
6844,2024-02-03,Basic,Google Ads,USA,
6845,2024-02-03,Basic,SEO,Canada,2024-02-03
6846,2024-02-03,Basic,SEO,France,2024-04-20
6847,2024-02-03,Basic,Facebook Ads,Other,
6848,2024-02-03,Basic,Facebook Ads,India,2025-01-11
6849,2024-02-03,Basic,SEO,Other,2024-05-18
6850,2024-02-03,Basic,SEO,Germany,2024-02-24
6851,2024-02-03,Pro,LinkedIn,Canada,2024-02-10
6852,2024-02-03,Basic,Google Ads,France,2024-05-11
6853,2024-02-03,Basic,LinkedIn,Australia,
6854,2024-02-03,Enterprise,Facebook Ads,Japan,2024-08-10
6855,2024-02-03,Pro,LinkedIn,India,2025-05-10
6856,2024-02-03,Pro,Google Ads,USA,
6857,2024-02-03,Pro,Facebook Ads,Other,2024-08-10
6858,2024-02-03,Basic,Google Ads,France,2024-04-20
6859,2024-02-03,Basic,LinkedIn,UK,2024-10-19
6860,2024-02-03,Basic,SEO,Australia,
6861,2024-02-03,Enterprise,SEO,Other,
6862,2024-02-03,Basic,LinkedIn,Japan,2024-02-24
6863,2024-02-03,Basic,Google Ads,France,
6864,2024-02-03,Basic,LinkedIn,UK,2024-12-07
6865,2024-02-03,Basic,SEO,Other,
6866,2024-02-03,Basic,LinkedIn,Germany,2024-03-16
6867,2024-02-03,Basic,Google Ads,Other,2024-11-02
6868,2024-02-03,Basic,Google Ads,Canada,
6869,2024-02-03,Basic,Facebook Ads,Germany,2024-08-10
6870,2024-02-03,Basic,Facebook Ads,Canada,2024-09-28
6871,2024-02-10,Pro,Google Ads,Germany,2024-06-29
6872,2024-02-10,Pro,SEO,India,
6873,2024-02-10,Basic,LinkedIn,UK,2024-06-08
6874,2024-02-10,Basic,LinkedIn,Japan,2024-09-21
6875,2024-02-10,Pro,LinkedIn,Other,
6876,2024-02-10,Basic,SEO,USA,2024-04-13
6877,2024-02-10,Pro,SEO,UK,2024-10-05
6878,2024-02-10,Enterprise,Google Ads,USA,2025-06-07
6879,2024-02-10,Basic,Facebook Ads,Australia,2025-12-27
6880,2024-02-10,Pro,SEO,Australia,
6881,2024-02-10,Basic,SEO,Canada,
6882,2024-02-10,Basic,LinkedIn,Canada,2024-03-30
6883,2024-02-10,Basic,SEO,Brazil,
6884,2024-02-10,Basic,SEO,Australia,2024-03-30
6885,2024-02-10,Basic,Google Ads,Brazil,
6886,2024-02-10,Basic,Facebook Ads,Japan,2024-05-25
6887,2024-02-10,Basic,SEO,Brazil,
6888,2024-02-10,Enterprise,SEO,India,2025-05-17
6889,2024-02-10,Enterprise,SEO,France,2025-06-28
6890,2024-02-10,Pro,LinkedIn,France,2024-05-04
6891,2024-02-10,Basic,SEO,Germany,2024-09-07
6892,2024-02-10,Basic,SEO,UK,
6893,2024-02-10,Basic,SEO,Other,
6894,2024-02-10,Basic,Google Ads,Germany,2024-03-16
6895,2024-02-10,Basic,SEO,India,
6896,2024-02-10,Pro,LinkedIn,Japan,
6897,2024-02-10,Basic,LinkedIn,Other,2024-06-01
6898,2024-02-10,Basic,LinkedIn,Australia,
6899,2024-02-10,Enterprise,LinkedIn,USA,2024-10-26
6900,2024-02-10,Pro,Facebook Ads,India,2024-09-21
6901,2024-02-10,Pro,LinkedIn,India,2024-06-22
6902,2024-02-10,Basic,LinkedIn,Germany,2024-12-21
6903,2024-02-10,Basic,LinkedIn,USA,
