event_id,customer_id,event_date,event_type,old_plan,new_plan,mrr_change
14687,3576,2023-06-24,upgrade,Pro,Enterprise,200
14688,3576,2023-09-03,downgrade,Enterprise,Pro,-200
14689,3576,2024-12-12,cancellation_request,Pro,Pro,0
14690,3576,2024-12-14,cancellation_processed,Pro,,-99
14691,3577,2023-03-04,trial_start,,Basic,0
14692,3577,2023-03-18,trial_conversion,Trial,Basic,29
14693,3578,2023-03-04,trial_start,,Basic,0
14694,3578,2023-03-18,trial_conversion,Trial,Basic,29
14695,3578,2023-04-30,cancellation_request,Basic,Basic,0
14696,3578,2023-05-13,cancellation_processed,Basic,,-29
14697,3579,2023-03-04,trial_start,,Basic,0
14698,3579,2023-03-18,trial_conversion,Trial,Basic,29
14699,3579,2023-08-05,cancellation_request,Basic,Basic,0
14700,3579,2023-08-19,cancellation_processed,Basic,,-29
14701,3580,2023-03-04,trial_start,,Pro,0
14702,3580,2023-03-18,trial_conversion,Trial,Pro,99
14703,3580,2023-07-27,downgrade,Pro,Basic,-70
14704,3581,2023-03-04,trial_start,,Basic,0
14705,3581,2023-03-18,trial_conversion,Trial,Basic,29
14706,3581,2023-03-18,cancellation_request,Basic,Basic,0
14707,3581,2023-03-25,cancellation_processed,Basic,,-29
14708,3582,2023-03-04,trial_start,,Basic,0
14709,3582,2023-03-18,trial_conversion,Trial,Basic,29
14710,3582,2023-04-07,cancellation_request,Basic,Basic,0
14711,3582,2023-04-08,cancellation_processed,Basic,,-29
14712,3583,2023-03-04,trial_start,,Pro,0
14713,3583,2023-03-18,trial_conversion,Trial,Pro,99
14714,3583,2023-04-29,cancellation_request,Pro,Pro,0
14715,3583,2023-05-06,cancellation_processed,Pro,,-99
14716,3584,2023-03-04,trial_start,,Basic,0
14717,3584,2023-03-18,trial_conversion,Trial,Basic,29
14718,3584,2024-01-26,cancellation_request,Basic,Basic,0
14719,3584,2024-01-27,cancellation_processed,Basic,,-29
14720,3585,2023-03-04,trial_start,,Basic,0
14721,3585,2023-03-18,trial_conversion,Trial,Basic,29
14722,3585,2023-04-22,cancellation_request,Basic,Basic,0
14723,3585,2023-04-29,cancellation_processed,Basic,,-29
14724,3586,2023-03-04,trial_start,,Basic,0
14725,3586,2023-03-18,trial_conversion,Trial,Basic,29
14726,3586,2024-01-12,upgrade,Basic,Pro,70
14727,3586,2025-12-18,cancellation_request,Pro,Pro,0
14728,3586,2025-12-27,cancellation_processed,Pro,,-99
14729,3587,2023-03-04,trial_start,,Basic,0
14730,3587,2023-03-18,trial_conversion,Trial,Basic,29
14731,3587,2023-09-17,cancellation_request,Basic,Basic,0
14732,3587,2023-09-30,cancellation_processed,Basic,,-29
14733,3588,2023-03-04,trial_start,,Basic,0
14734,3588,2023-03-18,trial_conversion,Trial,Basic,29
14735,3588,2023-11-04,cancellation_request,Basic,Basic,0
14736,3588,2023-11-11,cancellation_processed,Basic,,-29
14737,3589,2023-03-04,trial_start,,Basic,0
14738,3589,2023-03-18,trial_conversion,Trial,Basic,29
14739,3589,2023-06-08,cancellation_request,Basic,Basic,0
14740,3589,2023-06-10,cancellation_processed,Basic,,-29
14741,3590,2023-03-04,trial_start,,Basic,0
14742,3590,2023-03-18,trial_conversion,Trial,Basic,29
14743,3590,2023-09-05,upgrade,Basic,Pro,70
14744,3590,2023-10-20,cancellation_request,Pro,Pro,0
14745,3590,2023-10-21,cancellation_processed,Pro,,-99
14746,3591,2023-03-04,trial_start,,Pro,0
14747,3591,2023-03-18,trial_conversion,Trial,Pro,99
14748,3591,2023-07-29,upgrade,Pro,Enterprise,200
14749,3591,2024-03-26,cancellation_request,Enterprise,Enterprise,0
14750,3591,2024-03-30,cancellation_processed,Enterprise,,-299
14751,3592,2023-03-04,trial_start,,Basic,0
14752,3592,2023-03-18,trial_conversion,Trial,Basic,29
14753,3592,2024-03-06,upgrade,Basic,Pro,70
14754,3592,2024-07-08,cancellation_request,Pro,Pro,0
14755,3592,2024-07-20,cancellation_processed,Pro,,-99
14756,3593,2023-03-04,trial_start,,Basic,0
14757,3593,2023-03-18,trial_conversion,Trial,Basic,29
14758,3593,2023-04-18,upgrade,Basic,Pro,70
14759,3593,2023-09-22,upgrade,Pro,Enterprise,200
14760,3593,2024-07-06,cancellation_request,Enterprise,Enterprise,0
14761,3593,2024-07-20,cancellation_processed,Enterprise,,-299
14762,3594,2023-03-04,trial_start,,Basic,0
14763,3594,2023-03-18,trial_conversion,Trial,Basic,29
14764,3594,2024-01-05,cancellation_request,Basic,Basic,0
14765,3594,2024-01-06,cancellation_processed,Basic,,-29
14766,3595,2023-03-04,trial_start,,Basic,0
14767,3595,2023-03-18,trial_conversion,Trial,Basic,29
14768,3596,2023-03-04,trial_start,,Pro,0
14769,3596,2023-03-18,trial_conversion,Trial,Pro,99
14770,3596,2023-12-06,downgrade,Pro,Basic,-70
14771,3596,2024-11-07,cancellation_request,Basic,Basic,0
14772,3596,2024-11-09,cancellation_processed,Basic,,-29
14773,3597,2023-03-04,trial_start,,Pro,0
14774,3597,2023-03-18,trial_conversion,Trial,Pro,99
14775,3597,2023-05-19,upgrade,Pro,Enterprise,200
14776,3597,2024-07-15,cancellation_request,Enterprise,Enterprise,0
14777,3597,2024-07-27,cancellation_processed,Enterprise,,-299
14778,3598,2023-03-04,trial_start,,Pro,0
14779,3598,2023-03-18,cancellation_processed,Pro,,0
14780,3599,2023-03-04,trial_start,,Basic,0
14781,3599,2023-03-04,cancellation_processed,Basic,,0
14782,3600,2023-03-04,trial_start,,Basic,0
14783,3600,2023-03-18,trial_conversion,Trial,Basic,29
14784,3600,2023-05-13,cancellation_request,Basic,Basic,0
14785,3600,2023-05-27,cancellation_processed,Basic,,-29
14786,3601,2023-03-04,trial_start,,Basic,0
14787,3601,2023-03-18,trial_conversion,Trial,Basic,29
14788,3601,2023-12-04,upgrade,Basic,Pro,70
14789,3601,2024-03-16,cancellation_request,Pro,Pro,0
14790,3601,2024-03-30,cancellation_processed,Pro,,-99
14791,3602,2023-03-04,trial_start,,Basic,0
14792,3602,2023-03-18,trial_conversion,Trial,Basic,29
14793,3602,2023-04-17,upgrade,Basic,Pro,70
14794,3602,2023-09-04,cancellation_request,Pro,Pro,0
14795,3602,2023-09-09,cancellation_processed,Pro,,-99
14796,3603,2023-03-04,trial_start,,Pro,0
14797,3603,2023-03-18,trial_conversion,Trial,Pro,99
14798,3603,2023-07-24,downgrade,Pro,Basic,-70
14799,3603,2023-09-01,cancellation_request,Basic,Basic,0
14800,3603,2023-09-02,cancellation_processed,Basic,,-29
14801,3604,2023-03-04,trial_start,,Enterprise,0
14802,3604,2023-03-18,trial_conversion,Trial,Enterprise,299
14803,3604,2024-03-08,downgrade,Enterprise,Pro,-200
14804,3605,2023-03-04,trial_start,,Pro,0
14805,3605,2023-03-18,trial_conversion,Trial,Pro,99
14806,3605,2023-11-09,downgrade,Pro,Basic,-70
14807,3605,2024-06-02,upgrade,Basic,Pro,70
14808,3606,2023-03-04,trial_start,,Basic,0
14809,3606,2023-03-18,trial_conversion,Trial,Basic,29
14810,3607,2023-03-04,trial_start,,Pro,0
14811,3607,2023-03-18,trial_conversion,Trial,Pro,99
14812,3607,2023-07-07,cancellation_request,Pro,Pro,0
14813,3607,2023-07-15,cancellation_processed,Pro,,-99
14814,3608,2023-03-04,trial_start,,Basic,0
14815,3608,2023-03-18,trial_conversion,Trial,Basic,29
14816,3608,2024-04-25,cancellation_request,Basic,Basic,0
14817,3608,2024-05-04,cancellation_processed,Basic,,-29
14818,3609,2023-03-04,trial_start,,Pro,0
14819,3609,2023-03-18,trial_conversion,Trial,Pro,99
14820,3609,2023-05-27,downgrade,Pro,Basic,-70
14821,3609,2023-06-10,cancellation_request,Basic,Basic,0
14822,3609,2023-06-24,cancellation_processed,Basic,,-29
14823,3610,2023-03-04,trial_start,,Pro,0
14824,3610,2023-03-18,trial_conversion,Trial,Pro,99
14825,3610,2023-05-09,cancellation_request,Pro,Pro,0
14826,3610,2023-05-13,cancellation_processed,Pro,,-99
14827,3611,2023-03-04,trial_start,,Basic,0
14828,3611,2023-03-18,trial_conversion,Trial,Basic,29
14829,3611,2023-04-30,cancellation_request,Basic,Basic,0
14830,3611,2023-05-13,cancellation_processed,Basic,,-29
14831,3612,2023-03-04,trial_start,,Pro,0
14832,3612,2023-03-18,trial_conversion,Trial,Pro,99
14833,3612,2023-07-20,cancellation_request,Pro,Pro,0
14834,3612,2023-07-29,cancellation_processed,Pro,,-99
14835,3613,2023-03-04,trial_start,,Pro,0
14836,3613,2023-03-18,trial_conversion,Trial,Pro,99
14837,3613,2023-09-13,cancellation_request,Pro,Pro,0
14838,3613,2023-09-23,cancellation_processed,Pro,,-99
14839,3614,2023-03-04,trial_start,,Pro,0
14840,3614,2023-03-18,trial_conversion,Trial,Pro,99
14841,3614,2023-05-20,downgrade,Pro,Basic,-70
14842,3614,2024-04-13,upgrade,Basic,Pro,70
14843,3614,2024-11-25,cancellation_request,Pro,Pro,0
14844,3614,2024-12-07,cancellation_processed,Pro,,-99
14845,3615,2023-03-04,trial_start,,Basic,0
14846,3615,2023-03-18,trial_conversion,Trial,Basic,29
14847,3615,2023-04-11,cancellation_request,Basic,Basic,0
14848,3615,2023-04-15,cancellation_processed,Basic,,-29
14849,3616,2023-03-04,trial_start,,Pro,0
14850,3616,2023-03-18,trial_conversion,Trial,Pro,99
14851,3616,2024-06-18,cancellation_request,Pro,Pro,0
14852,3616,2024-06-29,cancellation_processed,Pro,,-99
14853,3617,2023-03-04,trial_start,,Basic,0
14854,3617,2023-03-18,trial_conversion,Trial,Basic,29
14855,3617,2023-08-27,upgrade,Basic,Pro,70
14856,3617,2023-12-01,cancellation_request,Pro,Pro,0
14857,3617,2023-12-02,cancellation_processed,Pro,,-99
14858,3618,2023-03-04,trial_start,,Pro,0
14859,3618,2023-03-18,trial_conversion,Trial,Pro,99
14860,3618,2023-06-21,cancellation_request,Pro,Pro,0
14861,3618,2023-07-01,cancellation_processed,Pro,,-99
14862,3619,2023-03-04,trial_start,,Basic,0
14863,3619,2023-03-18,trial_conversion,Trial,Basic,29
14864,3619,2023-05-13,upgrade,Basic,Pro,70
14865,3619,2023-09-15,downgrade,Pro,Basic,-70
14866,3619,2023-10-28,cancellation_request,Basic,Basic,0
14867,3619,2023-11-04,cancellation_processed,Basic,,-29
14868,3620,2023-03-04,trial_start,,Pro,0
14869,3620,2023-03-18,trial_conversion,Trial,Pro,99
14870,3620,2023-06-30,cancellation_request,Pro,Pro,0
14871,3620,2023-07-08,cancellation_processed,Pro,,-99
14872,3621,2023-03-04,trial_start,,Pro,0
14873,3621,2023-03-18,trial_conversion,Trial,Pro,99
14874,3621,2023-07-26,downgrade,Pro,Basic,-70
14875,3621,2024-01-19,cancellation_request,Basic,Basic,0
14876,3621,2024-01-27,cancellation_processed,Basic,,-29
14877,3622,2023-03-04,trial_start,,Pro,0
14878,3622,2023-03-18,trial_conversion,Trial,Pro,99
14879,3622,2023-09-22,cancellation_request,Pro,Pro,0
14880,3622,2023-09-23,cancellation_processed,Pro,,-99
14881,3623,2023-03-04,trial_start,,Basic,0
14882,3623,2023-03-18,trial_conversion,Trial,Basic,29
14883,3623,2023-04-25,cancellation_request,Basic,Basic,0
14884,3623,2023-05-06,cancellation_processed,Basic,,-29
14885,3624,2023-03-04,trial_start,,Basic,0
14886,3624,2023-03-18,trial_conversion,Trial,Basic,29
14887,3624,2023-04-10,cancellation_request,Basic,Basic,0
14888,3624,2023-04-15,cancellation_processed,Basic,,-29
14889,3625,2023-03-04,trial_start,,Basic,0
14890,3625,2023-03-18,trial_conversion,Trial,Basic,29
14891,3625,2023-11-04,upgrade,Basic,Pro,70
14892,3625,2023-12-04,cancellation_request,Pro,Pro,0
14893,3625,2023-12-16,cancellation_processed,Pro,,-99
14894,3626,2023-03-04,trial_start,,Basic,0
14895,3626,2023-03-18,trial_conversion,Trial,Basic,29
14896,3626,2024-02-23,upgrade,Basic,Pro,70
14897,3626,2025-06-22,cancellation_request,Pro,Pro,0
14898,3626,2025-06-28,cancellation_processed,Pro,,-99
14899,3627,2023-03-04,trial_start,,Basic,0
14900,3627,2023-03-18,trial_conversion,Trial,Basic,29
14901,3627,2023-07-22,cancellation_request,Basic,Basic,0
14902,3627,2023-07-29,cancellation_processed,Basic,,-29
14903,3628,2023-03-04,trial_start,,Basic,0
14904,3628,2023-03-18,trial_conversion,Trial,Basic,29
14905,3628,2023-11-21,upgrade,Basic,Pro,70
14906,3628,2024-06-18,cancellation_request,Pro,Pro,0
14907,3628,2024-06-22,cancellation_processed,Pro,,-99
14908,3629,2023-03-04,trial_start,,Basic,0
14909,3629,2023-03-18,trial_conversion,Trial,Basic,29
14910,3629,2024-03-14,cancellation_request,Basic,Basic,0
14911,3629,2024-03-23,cancellation_processed,Basic,,-29
14912,3630,2023-03-04,trial_start,,Basic,0
14913,3630,2023-03-18,trial_conversion,Trial,Basic,29
14914,3630,2025-10-28,cancellation_request,Basic,Basic,0
14915,3630,2025-11-01,cancellation_processed,Basic,,-29
14916,3631,2023-03-04,trial_start,,Basic,0
14917,3631,2023-03-18,trial_conversion,Trial,Basic,29
14918,3631,2024-11-10,cancellation_request,Basic,Basic,0
14919,3631,2024-11-16,cancellation_processed,Basic,,-29
14920,3632,2023-03-04,trial_start,,Enterprise,0
14921,3632,2023-03-18,trial_conversion,Trial,Enterprise,299
14922,3632,2023-12-03,downgrade,Enterprise,Pro,-200
14923,3632,2023-12-20,cancellation_request,Pro,Pro,0
14924,3632,2023-12-30,cancellation_processed,Pro,,-99
14925,3633,2023-03-04,trial_start,,Pro,0
14926,3633,2023-03-18,trial_conversion,Trial,Pro,99
14927,3633,2023-05-09,downgrade,Pro,Basic,-70
14928,3633,2024-03-22,cancellation_request,Basic,Basic,0
14929,3633,2024-03-23,cancellation_processed,Basic,,-29
14930,3634,2023-03-04,trial_start,,Basic,0
14931,3634,2023-03-18,trial_conversion,Trial,Basic,29
14932,3634,2025-05-30,cancellation_request,Basic,Basic,0
14933,3634,2025-06-07,cancellation_processed,Basic,,-29
14934,3635,2023-03-04,trial_start,,Basic,0
14935,3635,2023-03-18,trial_conversion,Trial,Basic,29
14936,3635,2023-08-31,cancellation_request,Basic,Basic,0
14937,3635,2023-09-02,cancellation_processed,Basic,,-29
14938,3636,2023-03-04,trial_start,,Basic,0
14939,3636,2023-03-18,trial_conversion,Trial,Basic,29
14940,3636,2023-07-12,cancellation_request,Basic,Basic,0
14941,3636,2023-07-22,cancellation_processed,Basic,,-29
14942,3637,2023-03-04,trial_start,,Enterprise,0
14943,3637,2023-03-04,cancellation_processed,Enterprise,,0
14944,3638,2023-03-04,trial_start,,Basic,0
14945,3638,2023-03-18,trial_conversion,Trial,Basic,29
14946,3638,2024-11-29,cancellation_request,Basic,Basic,0
14947,3638,2024-11-30,cancellation_processed,Basic,,-29
14948,3639,2023-03-04,trial_start,,Basic,0
14949,3639,2023-03-18,trial_conversion,Trial,Basic,29
14950,3639,2024-10-02,cancellation_request,Basic,Basic,0
14951,3639,2024-10-05,cancellation_processed,Basic,,-29
14952,3640,2023-03-04,trial_start,,Basic,0
14953,3640,2023-03-18,trial_conversion,Trial,Basic,29
14954,3640,2023-03-30,cancellation_request,Basic,Basic,0
14955,3640,2023-04-08,cancellation_processed,Basic,,-29
14956,3641,2023-03-04,trial_start,,Basic,0
14957,3641,2023-03-18,trial_conversion,Trial,Basic,29
14958,3641,2023-12-24,cancellation_request,Basic,Basic,0
14959,3641,2024-01-06,cancellation_processed,Basic,,-29
14960,3642,2023-03-04,trial_start,,Basic,0
14961,3642,2023-03-18,trial_conversion,Trial,Basic,29
14962,3642,2023-10-07,cancellation_request,Basic,Basic,0
14963,3642,2023-10-14,cancellation_processed,Basic,,-29
14964,3643,2023-03-04,trial_start,,Pro,0
14965,3643,2023-03-18,trial_conversion,Trial,Pro,99
14966,3643,2023-04-04,cancellation_request,Pro,Pro,0
14967,3643,2023-04-15,cancellation_processed,Pro,,-99
14968,3644,2023-03-04,trial_start,,Basic,0
14969,3644,2023-03-18,trial_conversion,Trial,Basic,29
14970,3644,2025-12-22,cancellation_request,Basic,Basic,0
14971,3644,2025-12-27,cancellation_processed,Basic,,-29
14972,3645,2023-03-04,trial_start,,Pro,0
14973,3645,2023-03-18,trial_conversion,Trial,Pro,99
14974,3645,2023-05-21,cancellation_request,Pro,Pro,0
14975,3645,2023-05-27,cancellation_processed,Pro,,-99
14976,3646,2023-03-04,trial_start,,Pro,0
14977,3646,2023-03-18,trial_conversion,Trial,Pro,99
14978,3646,2023-03-19,cancellation_request,Pro,Pro,0
14979,3646,2023-03-25,cancellation_processed,Pro,,-99
14980,3647,2023-03-04,trial_start,,Basic,0
14981,3647,2023-03-18,trial_conversion,Trial,Basic,29
14982,3647,2023-06-30,upgrade,Basic,Pro,70
14983,3647,2024-01-11,cancellation_request,Pro,Pro,0
14984,3647,2024-01-20,cancellation_processed,Pro,,-99
14985,3648,2023-03-04,trial_start,,Basic,0
14986,3648,2023-03-18,trial_conversion,Trial,Basic,29
14987,3648,2024-06-22,cancellation_request,Basic,Basic,0
14988,3648,2024-06-29,cancellation_processed,Basic,,-29
14989,3649,2023-03-04,trial_start,,Basic,0
14990,3649,2023-03-11,cancellation_processed,Basic,,0
14991,3650,2023-03-04,trial_start,,Pro,0
14992,3650,2023-03-18,trial_conversion,Trial,Pro,99
14993,3650,2024-03-18,cancellation_request,Pro,Pro,0
14994,3650,2024-03-23,cancellation_processed,Pro,,-99
14995,3651,2023-03-04,trial_start,,Pro,0
14996,3651,2023-03-18,trial_conversion,Trial,Pro,99
14997,3651,2023-11-27,cancellation_request,Pro,Pro,0
14998,3651,2023-12-02,cancellation_processed,Pro,,-99
14999,3652,2023-03-04,trial_start,,Pro,0
15000,3652,2023-03-18,trial_conversion,Trial,Pro,99
15001,3652,2023-03-31,cancellation_request,Pro,Pro,0
15002,3652,2023-04-08,cancellation_processed,Pro,,-99
15003,3653,2023-03-04,trial_start,,Pro,0
15004,3653,2023-03-18,trial_conversion,Trial,Pro,99
15005,3653,2023-05-04,cancellation_request,Pro,Pro,0
15006,3653,2023-05-06,cancellation_processed,Pro,,-99
15007,3654,2023-03-04,trial_start,,Pro,0
15008,3654,2023-03-18,trial_conversion,Trial,Pro,99
15009,3654,2023-04-28,downgrade,Pro,Basic,-70
15010,3654,2023-12-22,cancellation_request,Basic,Basic,0
15011,3654,2023-12-30,cancellation_processed,Basic,,-29
15012,3655,2023-03-04,trial_start,,Pro,0
15013,3655,2023-03-18,trial_conversion,Trial,Pro,99
15014,3655,2023-07-06,cancellation_request,Pro,Pro,0
15015,3655,2023-07-08,cancellation_processed,Pro,,-99
15016,3656,2023-03-04,trial_start,,Basic,0
15017,3656,2023-03-18,trial_conversion,Trial,Basic,29
15018,3656,2023-08-14,upgrade,Basic,Pro,70
15019,3656,2024-05-30,upgrade,Pro,Enterprise,200
15020,3656,2025-11-25,cancellation_request,Enterprise,Enterprise,0
15021,3656,2025-12-06,cancellation_processed,Enterprise,,-299
15022,3657,2023-03-04,trial_start,,Basic,0
15023,3657,2023-03-18,trial_conversion,Trial,Basic,29
15024,3657,2024-10-28,cancellation_request,Basic,Basic,0
15025,3657,2024-11-09,cancellation_processed,Basic,,-29
15026,3658,2023-03-04,trial_start,,Enterprise,0
15027,3658,2023-03-18,trial_conversion,Trial,Enterprise,299
15028,3658,2023-11-30,downgrade,Enterprise,Pro,-200
15029,3658,2025-12-17,cancellation_request,Pro,Pro,0
15030,3658,2025-12-27,cancellation_processed,Pro,,-99
15031,3659,2023-03-04,trial_start,,Pro,0
15032,3659,2023-03-18,trial_conversion,Trial,Pro,99
15033,3659,2023-06-04,cancellation_request,Pro,Pro,0
15034,3659,2023-06-17,cancellation_processed,Pro,,-99
15035,3660,2023-03-04,trial_start,,Pro,0
15036,3660,2023-03-18,trial_conversion,Trial,Pro,99
15037,3660,2023-10-25,downgrade,Pro,Basic,-70
15038,3660,2025-12-22,cancellation_request,Basic,Basic,0
15039,3660,2025-12-27,cancellation_processed,Basic,,-29
15040,3661,2023-03-04,trial_start,,Basic,0
15041,3661,2023-03-18,trial_conversion,Trial,Basic,29
15042,3661,2023-09-15,cancellation_request,Basic,Basic,0
15043,3661,2023-09-23,cancellation_processed,Basic,,-29
15044,3662,2023-03-04,trial_start,,Pro,0
15045,3662,2023-03-18,trial_conversion,Trial,Pro,99
15046,3662,2023-08-02,cancellation_request,Pro,Pro,0
15047,3662,2023-08-05,cancellation_processed,Pro,,-99
15048,3663,2023-03-04,trial_start,,Enterprise,0
15049,3663,2023-03-18,cancellation_processed,Enterprise,,0
15050,3664,2023-03-04,trial_start,,Enterprise,0
15051,3664,2023-03-18,cancellation_processed,Enterprise,,0
15052,3665,2023-03-11,trial_start,,Pro,0
15053,3665,2023-03-25,trial_conversion,Trial,Pro,99
15054,3665,2023-05-29,cancellation_request,Pro,Pro,0
15055,3665,2023-06-10,cancellation_processed,Pro,,-99
15056,3666,2023-03-11,trial_start,,Basic,0
15057,3666,2023-03-25,trial_conversion,Trial,Basic,29
15058,3666,2023-05-20,upgrade,Basic,Pro,70
15059,3666,2024-02-11,cancellation_request,Pro,Pro,0
15060,3666,2024-02-17,cancellation_processed,Pro,,-99
15061,3667,2023-03-11,trial_start,,Basic,0
15062,3667,2023-03-25,trial_conversion,Trial,Basic,29
15063,3667,2023-06-11,cancellation_request,Basic,Basic,0
15064,3667,2023-06-24,cancellation_processed,Basic,,-29
15065,3668,2023-03-11,trial_start,,Basic,0
15066,3668,2023-03-25,trial_conversion,Trial,Basic,29
15067,3668,2023-12-30,cancellation_request,Basic,Basic,0
15068,3668,2024-01-13,cancellation_processed,Basic,,-29
15069,3669,2023-03-11,trial_start,,Pro,0
15070,3669,2023-03-25,trial_conversion,Trial,Pro,99
15071,3669,2023-06-03,upgrade,Pro,Enterprise,200
15072,3669,2023-08-05,cancellation_request,Enterprise,Enterprise,0
15073,3669,2023-08-19,cancellation_processed,Enterprise,,-299
15074,3670,2023-03-11,trial_start,,Basic,0
